geo_name,geo_sumlevel,geo_id,naics_name,naics_sumlevel,naics_id,avg_wage_2014,avg_wage_2015,avg_wage_2016,num_ppl_2014,num_ppl_2015,num_ppl_2016,num_ppl_rca_2014,num_ppl_rca_2015,num_ppl_rca_2016
"New Mexico","state",04000US35,"Retail bakeries",2,311811,28254.3,24548.6,26313.3,1057,854,970,1.09391,0.88568,1.02472
"New Mexico","state",04000US35,"Bakeries & tortilla manufacturing, except retail bakeries",2,3118Z,27299.4,26968.2,25774.7,849,762,637,0.672701,0.589938,0.492727
"New Mexico","state",04000US35,"Animal food, grain & oilseed milling",2,311M1,59886.2,50213.3,45788,517,567,696,0.598523,0.653198,0.789335
"New Mexico","state",04000US35,"Seafood & other miscellaneous foods, n.e.c. ",2,311M2,40001.2,42815,48498.2,450,517,449,0.379047,0.428746,0.368443
"New Mexico","state",04000US35,"Not specified food industries, manufacturing",2,311S,6379.95,6705.14,11502.6,82,89,95,0.356527,0.476544,0.577196
"New Mexico","state",04000US35,"Beverage manufacturing",2,3121,37493.3,49806.7,53076.5,740,704,743,0.568022,0.532755,0.552609
"New Mexico","state",04000US35,"Tobacco manufacturing",2,3122,48129.7,48185.1,51508.5,55,63,70,0.462028,0.533853,0.631184
"New Mexico","state",04000US35,"Fiber, yarn, & thread mills",2,3131,40324.9,30818.4,31506.4,82,117,113,1.00298,1.38096,1.3281
"New Mexico","state",04000US35,"Fabric mills, except knitting mills",2,3132Z,72704.1,79397.7,73115.7,192,193,211,0.297623,0.309232,0.357196
"New Mexico","state",04000US35,"Textile & fabric finishing & coating mills",2,3133,,30037.9,24097.3,,86,164,,1.01765,1.9731
"New Mexico","state",04000US35,"Carpet & rug mills",2,31411,39388.9,,,13,,,0.0418837,,
"New Mexico","state",04000US35,"Textile product mills, except carpets & rugs ",2,314Z,16609.2,16321,15858.6,124,74,71,0.272768,0.160704,0.161751
"New Mexico","state",04000US35,"Cut & sew apparel manufacturing",2,3152,19901.5,21628.8,24145.7,201,175,195,0.146125,0.131472,0.152408
"New Mexico","state",04000US35,"Apparel accessories & other apparel manufacturing",2,3159,37515.1,37558.3,,11,9,,0.201022,0.167334,
"New Mexico","state",04000US35,"Footwear manufacturing",2,3162,12373.2,15293.5,15480.3,32,61,62,0.197571,0.396283,0.390523
"New Mexico","state",04000US35,"Leather tanning & finishing, & other allied products manufacturing ",2,316M,37379,33118.2,41075.2,36,45,28,0.290654,0.366166,0.234358
"New Mexico","state",04000US35,"Knitting fabric mills, & apparel knitting mills ",2,31M,10941.4,,,37,,,0.310061,,
"New Mexico","state",04000US35,"Sawmills & wood preservation",2,3211,24199.4,27444.6,23963.2,241,170,205,0.342482,0.240603,0.293116
"New Mexico","state",04000US35,"Veneer, plywood, & engineered wood products ",2,3212,23218.3,22312.8,18184.7,57,58,79,0.257732,0.245015,0.313332
"New Mexico","state",04000US35,"Prefabricated wood buildings & mobile homes",2,32199M,27004.8,25599.4,24386.4,488,432,543,2.45051,2.29203,2.8875
"New Mexico","state",04000US35,"Miscellaneous wood products",2,3219ZM,41310.5,38296.4,36552.9,397,391,411,0.338164,0.334397,0.344029
"New Mexico","state",04000US35,"Pulp, paper, & paperboard mills ",2,3221,48871.6,40813.1,41486.7,230,317,324,0.191228,0.264078,0.271744
"New Mexico","state",04000US35,"Paperboard container manufacturing",2,32221,63544.3,75551.3,76047.2,106,87,91,0.162944,0.138825,0.149536
"New Mexico","state",04000US35,"Miscellaneous paper & pulp products",2,3222M,34286.4,52729.3,53555.1,16,37,40,0.0309196,0.0720296,0.0793208
"New Mexico","state",04000US35,"Printing & related support activities",2,3231,51963.5,46855.2,51878.5,1211,1383,1227,0.360437,0.420344,0.382143
"New Mexico","state",04000US35,"Petroleum refining",2,32411,70070.7,74266.5,84647.9,2555,2645,1942,2.24654,2.37638,1.83518
"New Mexico","state",04000US35,"Miscellaneous petroleum & coal products",2,3241M,54166,79549.2,80873,9,50,53,0.0729168,0.377109,0.352945
"New Mexico","state",04000US35,"Resin, synthetic rubber, & fibers & filaments manufacturing   ",2,3252,32915.5,18746.4,19034.4,91,44,41,0.0817401,0.0405715,0.0390983
"New Mexico","state",04000US35,"Agricultural chemical manufacturing",2,3253,47841,43817.7,33179.1,93,112,207,0.465586,0.541981,0.984123
"New Mexico","state",04000US35,"Pharmaceutical & medicine manufacturing",2,3254,61145.9,60670.6,53387.2,412,370,593,0.151199,0.13211,0.208745
"New Mexico","state",04000US35,"Paint, coating, & adhesive manufacturing ",2,3255,47917.5,49469.7,50094.8,91,26,19,0.2372,0.0665189,0.0489043
"New Mexico","state",04000US35,"Soap, cleaning compound, & cosmetics manufacturing ",2,3256,29669.8,31191,38728.5,189,193,204,0.232493,0.234389,0.249011
"New Mexico","state",04000US35,"Industrial & miscellaneous chemicals",2,325M,74803,69813,85146.1,945,845,752,0.391656,0.352184,0.317517
"New Mexico","state",04000US35,"Plastics product manufacturing",2,3261,42340.6,34645.7,33724.1,218,398,397,0.104076,0.180273,0.171622
"New Mexico","state",04000US35,"Tire manufacturing",2,32621,25025.9,31731.8,24624.8,77,20,39,0.173261,0.0444619,0.0859508
"New Mexico","state",04000US35,"Rubber products, except tires, manufacturing ",2,3262M,29963.1,26108.6,25459.9,93,83,63,0.215623,0.188015,0.14142
"New Mexico","state",04000US35,"Pottery, ceramics, & plumbing fixture manufacturing  ",2,32711,27954,16783.2,38155.4,40,60,121,0.290421,0.470217,0.965297
"New Mexico","state",04000US35,"Clay building material & refractories manufacturing",2,327120,36219.4,35655.4,37577.1,60,55,144,0.375134,0.363756,0.971087
"New Mexico","state",04000US35,"Glass & glass product manufacturing",2,3272,31810.1,31533.5,29021.5,229,243,340,0.282909,0.298335,0.418961
"New Mexico","state",04000US35,"Miscellaneous nonmetallic mineral product manufacturing",2,3279,43249.4,41531.4,42850,412,451,460,0.929313,0.999291,1.01908
"New Mexico","state",04000US35,"Cement, concrete, lime, & gypsum product manufacturing ",2,327M,38452,38996.2,37841.1,1000,772,816,1.12161,0.88649,0.947428
"New Mexico","state",04000US35,"Aluminum production & processing",2,3313,,,110835,,,25,,,0.0598764
"New Mexico","state",04000US35,"Nonferrous metal (except aluminum) production & processing",2,3314,39031,37694.2,49607.4,237,100,187,0.64399,0.282009,0.549199
"New Mexico","state",04000US35,"Foundries",2,3315,30303.8,30338.6,20446.8,9,6,2,0.0151335,0.0100298,0.00346665
"New Mexico","state",04000US35,"Iron & steel mills & steel product manufacturing",2,331M,59620.6,61864.5,37385.9,305,293,468,0.166694,0.160474,0.266686
"New Mexico","state",04000US35,"Metal forgings & stampings",2,3321,,50221.3,50855.9,,19,19,,0.0523963,0.0509628
"New Mexico","state",04000US35,"Cutlery & hand tool manufacturing",2,3322,38294.8,3003.79,3041.75,25,30,27,0.100503,0.119369,0.10443
"New Mexico","state",04000US35,"Machine shops; turned product; screw, nut & bolt manufacturing  ",2,3327,40489.5,42679,44612.4,962,875,866,0.529504,0.469602,0.46103
"New Mexico","state",04000US35,"Coating, engraving, heat treating & allied activities ",2,3328,29237.1,18480.1,18556.7,113,134,133,0.228412,0.261874,0.259396
"New Mexico","state",04000US35,"Ordnance",2,33299M,37724,41830.8,39283.8,240,144,119,0.906421,0.548711,0.456006
"New Mexico","state",04000US35,"Structural metals, & boiler, tank, & shipping container manufacturing ",2,332M,44163.7,48464.9,41399.3,754,806,955,0.36642,0.393779,0.46826
"New Mexico","state",04000US35,"Miscellaneous fabricated metal products manufacturing",2,332MZ,47018.7,47328.5,34354.6,377,376,270,0.222221,0.210725,0.148068
"New Mexico","state",04000US35,"Agricultural implement manufacturing",2,33311,29260.4,27712.6,33446.9,47,62,58,0.0683626,0.0898779,0.0832289
"New Mexico","state",04000US35,"Construction, & mining & oil & gas field machinery manufacturing ",2,3331M,56237.8,52167.3,55392.1,397,614,690,0.397833,0.593522,0.674181
"New Mexico","state",04000US35,"Commercial & service industry machinery manufacturing",2,3333,84506.4,70206,69522.8,182,274,407,0.335124,0.526675,0.798054
"New Mexico","state",04000US35,"Metalworking machinery manufacturing",2,3335,30925.1,21900.1,26544.1,89,121,82,0.0959355,0.129828,0.0889613
"New Mexico","state",04000US35,"Engine, turbine, & power transmission equipment manufacturing ",2,3336,29966.8,36046.6,49178.9,130,167,51,0.274575,0.346941,0.104485
"New Mexico","state",04000US35,"Machinery manufacturing, n.e.c. or not specified",2,333MS,56533.7,58815,64720.5,1301,1237,997,0.344678,0.32946,0.265294
"New Mexico","state",04000US35,"Computer & peripheral equipment manufacturing",2,3341,76150.8,78985.3,92012.7,725,741,437,0.577947,0.640348,0.417541
"New Mexico","state",04000US35,"Navigational, measuring, electromedical, & control instruments manufacturing",2,3345,77406.1,71588.2,74493.8,924,968,981,0.605106,0.597744,0.594487
"New Mexico","state",04000US35,"Communications, & audio & video equipment manufacturing",2,334M1,66312.2,58981.1,47309,175,236,304,0.180337,0.253008,0.344251
"New Mexico","state",04000US35,"Electronic component & product manufacturing, n.e.c. ",2,334M2,76604,78133.9,81116.2,5458,5052,4368,1.4234,1.36077,1.22944
"New Mexico","state",04000US35,"Household appliance manufacturing",2,3352,43328.4,18233.1,36299.9,32,34,43,0.0786382,0.0834116,0.105309
"New Mexico","state",04000US35,"Electric lighting & electrical equipment manufacturing, & other electrical component manufacturing, n.e.c.",2,335M,39222.7,39138.8,38633.2,1121,1022,1196,0.520365,0.468197,0.557385
"New Mexico","state",04000US35,"Aircraft & parts manufacturing",2,33641M1,72534.4,83670.3,81072.6,662,865,845,0.287422,0.338889,0.295178
"New Mexico","state",04000US35,"Aerospace products & parts manufacturing",2,33641M2,87860.5,88569.7,92024.4,1927,1561,1353,0.89342,0.863692,0.943471
"New Mexico","state",04000US35,"Railroad rolling stock manufacturing",2,3365,52518.5,,,7,,,0.0378968,,
"New Mexico","state",04000US35,"Ship & boat building",2,3366,62419.2,62491,63797,38,38,40,0.0362433,0.0359117,0.0378749
"New Mexico","state",04000US35,"Other transportation equipment manufacturing",2,3369,46094.9,50173.4,50657.8,39,56,51,0.182158,0.260312,0.2306
"New Mexico","state",04000US35,"Motor vehicles & motor vehicle equipment manufacturing",2,336M,33950.6,32842.7,35393.4,593,672,544,0.0858168,0.0933674,0.0729295
"New Mexico","state",04000US35,"Furniture & related product manufacturing",2,337,30209.4,33831.5,38783.3,974,880,881,0.404325,0.368051,0.370002
"New Mexico","state",04000US35,"Medical equipment & supplies manufacturing",2,3391,49117.9,49566.1,53274.7,1558,1553,1346,0.455552,0.456678,0.39933
"New Mexico","state",04000US35,"Sporting & athletic goods, & doll, toy & game manufacturing  ",2,3399M,20618.5,20062.9,16189.8,262,263,126,0.42649,0.450714,0.226674
"New Mexico","state",04000US35,"Miscellaneous manufacturing, n.e.c.  ",2,3399ZM,40478,37550.7,38906,2603,2441,2490,0.834786,0.787462,0.80895
"New Mexico","state",04000US35,"Not specified metal industries",2,33MS,56895.1,,,20,,,0.208481,,
"New Mexico","state",04000US35,"Not specified manufacturing industries",2,3MS,38034,38036.3,43294.8,818,887,745,0.333298,0.351841,0.292153
"New Mexico","state",04000US35,"Motor vehicle & motor vehicle parts & supplies merchant wholesalers",2,4231,29001.9,27241.2,29005.1,1011,968,948,0.772894,0.737772,0.724168
"New Mexico","state",04000US35,"Furniture & home furnishing merchant wholesalers",2,4232,41458.9,41863.2,37863.2,414,435,335,0.888184,0.92316,0.718658
"New Mexico","state",04000US35,"Lumber & other construction materials merchant wholesalers",2,4233,41395.4,41156.6,47036.1,632,607,675,0.658506,0.644745,0.724893
"New Mexico","state",04000US35,"Professional & commercial equipment & supplies merchant wholesalers",2,4234,61397.5,61135.8,61024,1424,1620,1627,0.685111,0.773975,0.780188
"New Mexico","state",04000US35,"Metals & minerals (except petroleum) merchant wholesalers",2,4235,38775.7,40821.8,37813.7,565,355,416,1.53449,0.944582,1.11651
"New Mexico","state",04000US35,"Household appliances & electrical & electronic goods merchant wholesalers",2,4236,49680.4,51428.9,51234.4,1088,1222,1101,0.77654,0.880966,0.806978
"New Mexico","state",04000US35,"Hardware, & plumbing & heating equipment, & supplies merchant wholesalers",2,4237,76721.8,61460.3,41239.7,735,736,585,0.779405,0.750658,0.584061
"New Mexico","state",04000US35,"Machinery, equipment, & supplies merchant wholesalers     ",2,4238,50950.7,52746.6,48598.1,2071,2094,2129,0.91177,0.910879,0.909339
"New Mexico","state",04000US35,"Recyclable material merchant wholesalers",2,42393,34168.2,40155.7,41286.2,309,409,252,0.486432,0.657113,0.429965
"New Mexico","state",04000US35,"Miscellaneous durable goods merchant wholesalers",2,4239Z,41418.3,41892.1,28803,858,875,714,1.13813,1.17559,0.99023
"New Mexico","state",04000US35,"Paper & paper products merchant wholesalers",2,4241,25634.3,23613.7,23790.9,72,84,81,0.184621,0.225504,0.22033
"New Mexico","state",04000US35,"Apparel, piece goods, & notions merchant wholesalers",2,4243,10022.9,9144.94,,53,59,,0.0697185,0.0791732,
"New Mexico","state",04000US35,"Grocery & related product merchant wholesalers",2,4244,43860.3,42665.4,44260.7,3760,3518,3166,0.776743,0.741024,0.678424
"New Mexico","state",04000US35,"Farm product raw material merchant wholesalers",2,4245,34436.8,39696.1,45522.7,381,324,329,1.09247,0.923044,0.95421
"New Mexico","state",04000US35,"Petroleum & petroleum products merchant wholesalers",2,4247,62615.2,61366.5,59959.2,1269,1617,1755,1.81676,2.31641,2.63382
"New Mexico","state",04000US35,"Alcoholic beverages merchant wholesalers",2,4248,37921.4,38848,40662.9,771,753,900,1.024,0.990578,1.15446
"New Mexico","state",04000US35,"Farm supplies merchant wholesalers",2,42491,30919.9,32544.4,28627.4,208,225,193,0.823726,0.916933,0.763283
"New Mexico","state",04000US35,"Miscellaneous nondurable goods merchant wholesalers",2,4249Z,37109.6,38791.9,35604.3,1026,1019,795,0.798976,0.795536,0.644762
"New Mexico","state",04000US35,"Drugs, sundries, & chemical & allied products merchant  wholesalers ",2,424M,50131.8,47285,53794.8,705,797,858,0.509513,0.568349,0.602251
"New Mexico","state",04000US35,"Wholesale electronic markets & agents & brokers",2,4251,35467.9,37084,36948.1,202,390,413,0.363747,0.669995,0.687077
"New Mexico","state",04000US35,"Not specified wholesale trade",2,42S,35620.2,135594,64040,154,154,285,0.289994,0.299039,0.557575
"New Mexico","state",04000US35,"Car Dealers",2,4411,40164.2,39127.2,40756.7,7119,6949,6894,1.04745,0.998956,0.976831
"New Mexico","state",04000US35,"Other motor vehicle dealers",2,4412,35736.4,31330.2,27619.2,1043,952,1051,1.3308,1.20184,1.28308
"New Mexico","state",04000US35,"Automotive parts, accessories, & tire stores  ",2,4413,28948.1,26680.2,27309.9,3509,3667,4190,1.26974,1.32199,1.51605
"New Mexico","state",04000US35,"Furniture & home furnishings stores",2,442,32476.4,31988.5,35452.6,2513,2369,2311,0.859072,0.81386,0.788936
"New Mexico","state",04000US35,"Household appliance stores",2,443141,30154.4,28612.8,28097.5,198,180,266,0.489916,0.474911,0.740364
"New Mexico","state",04000US35,"Electronics stores",2,443142,31618.1,28178.7,33808.4,3605,3241,3606,0.954234,0.881055,1.03083
"New Mexico","state",04000US35,"Hardware stores",2,44413,26757.1,24042.5,23164,1543,1514,1594,1.23616,1.25763,1.34956
"New Mexico","state",04000US35,"Building material & supplies dealers",2,4441Z,31066,29636.6,28007.3,5667,6077,6084,1.02763,1.08936,1.06964
"New Mexico","state",04000US35,"Lawn & garden equipment & supplies stores",2,4442,33660.1,42655,38576.3,555,523,601,0.41182,0.388135,0.451836
"New Mexico","state",04000US35,"Grocery Stores",2,4451,24671.3,23821.6,24240,16420,16624,16380,0.942721,0.954925,0.941028
"New Mexico","state",04000US35,"Specialty food stores",2,4452,24338.6,24076.2,24948.6,1410,1417,1214,1.0146,1.05044,0.947591
"New Mexico","state",04000US35,"Beer, wine, & liquor stores ",2,4453,26484.3,24458.9,26497.2,791,741,619,0.926731,0.857762,0.724189
"New Mexico","state",04000US35,"Pharmacies & drug stores",2,44611,45716.3,42479.1,42080.1,3754,3590,3831,0.682138,0.658941,0.70734
"New Mexico","state",04000US35,"Health & personal care, except drug, stores ",2,446Z,40267.1,34968.7,32105.3,1651,1687,1629,0.834702,0.836567,0.798761
"New Mexico","state",04000US35,"Gasoline stations",2,447,23518.2,24784.4,22789.4,3777,4046,4202,1.27222,1.31846,1.34688
"New Mexico","state",04000US35,"Clothing stores",2,4481,19702.1,21996.8,21794.4,3655,3465,3684,0.593726,0.556452,0.583985
"New Mexico","state",04000US35,"Shoe stores",2,44821,21953.6,22382,25005.6,1047,1074,983,0.999206,1.00453,0.916072
"New Mexico","state",04000US35,"Jewelry, luggage, & leather goods stores ",2,4483,26641.6,27396.6,32805.1,1055,1000,1049,1.07842,1.02051,1.08305
"New Mexico","state",04000US35,"Sewing, needlework, & piece goods stores ",2,45113,27094.1,25094.4,25091,330,381,319,1.02188,1.22632,1.07052
"New Mexico","state",04000US35,"Musical instrument & supplies stores",2,45114,23210.3,29812.6,33458,287,393,422,1.13294,1.59927,1.72397
"New Mexico","state",04000US35,"Sporting goods, and hobby & toy stores ",2,4511M,22847.7,23296.8,24448,2693,2902,2823,1.01587,1.07247,1.03704
"New Mexico","state",04000US35,"Book stores & news dealers",2,45121,32018.1,27343.2,25845.4,654,674,860,0.761889,0.85507,1.17153
"New Mexico","state",04000US35,"Department stores & discount stores",2,45211,21329,22028.8,22643.1,17241,16506,16179,1.21185,1.18242,1.18144
"New Mexico","state",04000US35,"Miscellaneous general merchandise stores",2,4529,23887.1,23720.1,21256.6,4355,4709,4516,1.32366,1.40521,1.31376
"New Mexico","state",04000US35,"Retail florists",2,4531,36911.5,32980.8,32786,416,496,470,0.773055,0.96389,0.939399
"New Mexico","state",04000US35,"Office supplies & stationery stores",2,45321,20563.3,28573.3,32068.3,756,742,748,0.762593,0.784433,0.828867
"New Mexico","state",04000US35,"Gift, novelty, & souvenir shops",2,45322,24106.8,29911.6,16414.3,1004,741,938,1.13919,0.864725,1.11062
"New Mexico","state",04000US35,"Used merchandise stores",2,4533,17116.4,18621.8,20370,1324,1381,1400,1.12112,1.11552,1.07453
"New Mexico","state",04000US35,"Miscellaneous retail stores",2,4539,30455.4,25740.6,24641.3,3358,3282,3347,1.28697,1.24352,1.27172
"New Mexico","state",04000US35,"Electronic shopping",2,454111,19324.7,23735.5,25108.2,161,125,160,0.221959,0.145563,0.156948
"New Mexico","state",04000US35,"Electronic auctions",2,454112,42017,32069.9,15208.7,26,46,18,0.329448,0.530202,0.196997
"New Mexico","state",04000US35,"Mail-order houses",2,454113,40555.1,33871.9,36513.7,575,404,413,0.896694,0.597876,0.570375
"New Mexico","state",04000US35,"Vending machine operators",2,4542,30509.2,31013.1,37541.2,187,117,94,0.750231,0.48414,0.395762
"New Mexico","state",04000US35,"Fuel dealers",2,454310,33022.5,35007.5,42027.1,831,662,777,1.50594,1.25796,1.54439
"New Mexico","state",04000US35,"Other direct selling establishments",2,45439,60364.6,62611.2,65715.5,473,408,437,0.715115,0.638782,0.702509
"New Mexico","state",04000US35,"Air transportation",2,481,56693.5,46170.5,47534.9,1760,1501,1816,0.553273,0.476007,0.571971
"New Mexico","state",04000US35,"Rail transportation",2,482,66612.4,66051.1,71922.5,2200,2395,2441,1.47548,1.56561,1.62648
"New Mexico","state",04000US35,"Water transportation",2,483,48276.3,46044.2,46626,50,29,29,0.111362,0.0633584,0.0641249
"New Mexico","state",04000US35,"Truck transportation",2,484,43432.1,41621.5,42289.3,8469,8474,8662,0.929917,0.91609,0.929341
"New Mexico","state",04000US35,"Taxi & limousine service",2,4853,17247.5,14654.8,13402,285,335,273,0.259545,0.286129,0.21342
"New Mexico","state",04000US35,"Bus service & urban transit",2,485M,31741.4,29423.1,26357.6,3133,3342,2973,0.97863,1.03631,0.927481
"New Mexico","state",04000US35,"Pipeline transportation",2,486,67479,64583.7,54054.6,762,805,893,2.33833,2.30129,2.46048
"New Mexico","state",04000US35,"Scenic & sightseeing transportation",2,487,20176.9,18977,17810.9,153,143,141,0.849013,0.786949,0.758101
"New Mexico","state",04000US35,"Services incidental to transportation",2,488,47638.8,50629.7,54480.7,3930,3451,3116,0.925095,0.79462,0.702961
"New Mexico","state",04000US35,"Postal Service",2,491,45633.9,47512.1,47211.2,3244,3391,3279,0.79446,0.852206,0.835805
"New Mexico","state",04000US35,"Couriers & messengers",2,492,49802.9,51236.8,51657.9,2659,2514,2257,0.693795,0.642677,0.567087
"New Mexico","state",04000US35,"Warehousing & storage",2,493,33854.1,39703.4,34683.2,533,497,725,0.249971,0.215628,0.279514
"New Mexico","state",04000US35,"Not specified retail trade",2,4MS,38433,34672.2,25057.9,2095,1840,1657,0.802572,0.704977,0.628275
"New Mexico","state",04000US35,"Newspaper publishers",2,51111,40724.9,39345.7,37829,1485,1570,1135,0.92258,1.04696,0.798597
"New Mexico","state",04000US35,"Periodical, book, & directory publishers",2,5111Z,33828.6,33166.2,33895.5,343,450,666,0.210833,0.282462,0.43529
"New Mexico","state",04000US35,"Software publishing",2,5112,91760.4,91516.2,86375.5,141,139,150,0.280417,0.219923,0.202012
"New Mexico","state",04000US35,"Motion pictures & video industries",2,5121,35140.2,40726.1,39289.6,1532,1653,2146,0.711905,0.756058,0.962853
"New Mexico","state",04000US35,"Sound recording industries",2,5122,58509.4,60944.9,60940.4,76,99,112,0.558683,0.687194,0.770725
"New Mexico","state",04000US35,"Broadcasting (except internet)",2,515,39909.8,40971.2,41655.8,2455,2460,2472,0.733954,0.751342,0.763643
"New Mexico","state",04000US35,"Wired telecommunications carriers",2,5171,47893,52326.9,53431.5,2885,2674,2452,0.826658,0.777847,0.721079
"New Mexico","state",04000US35,"Telecommunications, except wired telecommunications carriers ",2,517Z,40710,38521.4,39166.9,3407,3342,3028,1.49264,1.52433,1.45623
"New Mexico","state",04000US35,"Data processing, hosting & related services",2,5182,30431.7,54155.8,54973.3,113,272,247,0.168789,0.371375,0.313021
"New Mexico","state",04000US35,"Libraries & archives",2,51912,26897.7,26510.8,24433.7,887,954,763,0.645369,0.698856,0.555954
"New Mexico","state",04000US35,"Internet publishing, broadcasting & web search portals",2,51913,42450.6,35796.7,73308.9,103,108,131,0.242239,0.231317,0.243297
"New Mexico","state",04000US35,"Other information services, except libraries & archives, & internet publishing & broadcasting & web search portals",2,5191ZM,22794,23247.3,23497.9,232,192,182,0.794484,0.622292,0.607972
"New Mexico","state",04000US35,"Savings institutions, including credit unions ",2,5221M,42344.5,36642.9,34779.9,2190,2272,2170,1.33667,1.39858,1.33956
"New Mexico","state",04000US35,"Nondepository credit & related activities",2,522M,43851.3,47405.1,46317.8,3149,3032,3182,0.67209,0.636737,0.65222
"New Mexico","state",04000US35,"Insurance carriers & related activities",2,524,54442,51907.5,53352.4,9268,9261,9806,0.629346,0.627506,0.660894
"New Mexico","state",04000US35,"Banking & related activities",2,52M1,41108.2,42086.9,45128.5,7654,7304,7442,0.613257,0.595229,0.619175
"New Mexico","state",04000US35,"Securities, commodities, funds, trusts & other financial investments",2,52M2,87789.8,90217.8,89200.4,2174,2349,2630,0.350319,0.378777,0.424576
"New Mexico","state",04000US35,"Real estate",2,531,33280,34626.4,38276.9,10031,10144,9758,0.847234,0.845132,0.801548
"New Mexico","state",04000US35,"Automotive equipment rental & leasing",2,5321,27345.8,28058.5,23396,1053,969,778,1.05715,0.963622,0.733187
"New Mexico","state",04000US35,"Video tape & disk rental",2,53223,5168.99,9942.66,9519.41,547,338,294,3.52014,3.05627,3.29818
"New Mexico","state",04000US35,"Other consumer goods rental",2,532M,41213.9,39359.8,36324,419,444,716,0.762091,0.796729,1.25837
"New Mexico","state",04000US35,"Commercial, industrial & other intangible assets rental & leasing",2,53M,50098,83617.6,77811.3,644,726,832,1.03128,1.11231,1.24235
"New Mexico","state",04000US35,"Legal services",2,5411,69546.9,70491.3,67695,7275,7285,7079,0.852743,0.855848,0.83817
"New Mexico","state",04000US35,"Accounting, tax preparation, bookkeeping & payroll services",2,5412,42700.6,43277.3,45044.3,3597,4291,4713,0.674106,0.795034,0.866882
"New Mexico","state",04000US35,"Architectural, engineering & related services",2,5413,69384.2,65168.4,67291.8,10307,9912,9504,1.25891,1.2092,1.15374
"New Mexico","state",04000US35,"Specialized design services",2,5414,51969.2,53130.3,56385.8,928,879,836,0.68876,0.631523,0.582939
"New Mexico","state",04000US35,"Computer Systems Design",2,5415,63691.8,68056.2,70367.5,4906,4672,4352,0.450752,0.404158,0.352205
"New Mexico","state",04000US35,"Management, scientific & technical consulting services",2,5416,60516.2,64117.9,68967.1,4639,4902,4736,0.632487,0.642067,0.603812
"New Mexico","state",04000US35,"Scientific research & development services",2,5417,89605.9,91100.2,91698.1,20951,21416,21672,6.11965,6.27911,6.33605
"New Mexico","state",04000US35,"Advertising, public relations & related services",2,5418,40426.5,43665.4,45198.4,665,908,849,0.239447,0.328902,0.307319
"New Mexico","state",04000US35,"Veterinary services",2,54194,32124.8,36614.8,38005.1,1835,1925,1741,0.985217,1.00969,0.893098
"New Mexico","state",04000US35,"Other professional, scientific & technical services ",2,5419Z,29864.4,26574.3,33710.5,1354,1397,1533,0.743683,0.745297,0.820423
"New Mexico","state",04000US35,"Management of companies & enterprises",2,55,81965.5,90286.7,65079.5,210,171,195,0.327612,0.250793,0.262522
"New Mexico","state",04000US35,"Employment services",2,5613,34706.4,31042.6,30513.1,3392,3419,3519,0.610172,0.600431,0.61961
"New Mexico","state",04000US35,"Business support services",2,5614,24378.9,24224.1,23036.5,6223,6259,6252,1.42626,1.43487,1.4456
"New Mexico","state",04000US35,"Travel arrangements & reservation services",2,5615,33984.3,35182.5,47038.5,791,759,834,0.475958,0.459246,0.512107
"New Mexico","state",04000US35,"Investigation & security services",2,5616,33979.7,32090.4,31628.7,3896,4254,4601,0.860305,0.915533,0.982393
"New Mexico","state",04000US35,"Landscaping services",2,56173,21959,22719.8,21699.8,3585,3906,4520,0.656198,0.713909,0.82005
"New Mexico","state",04000US35,"Services to buildings & dwellings (except cleaning during construction & immediately after construction)",2,5617Z,19568.8,20717.3,20894.5,4768,5063,5108,0.738697,0.764818,0.761061
"New Mexico","state",04000US35,"Other administrative & other support services",2,561M,48304.7,44982,46622.5,1287,1556,1537,0.72908,0.835753,0.816683
"New Mexico","state",04000US35,"Waste management & remediation services",2,562,47285.7,48557.3,48230.4,2224,2651,2971,0.820342,0.965198,1.08503
"New Mexico","state",04000US35,"Elementary & secondary schools",2,6111,35818.1,34778,35802.6,59775,60077,60728,1.1534,1.17031,1.1868
"New Mexico","state",04000US35,"Colleges, universities & professional schools, including junior colleges",2,611M1,40278.6,39324.2,40409.2,28188,28201,28770,1.14759,1.14982,1.18172
"New Mexico","state",04000US35,"Business, technical & trade schools and training",2,611M2,30365.7,35274,47419.8,684,582,541,1.10125,0.957193,0.885231
"New Mexico","state",04000US35,"Other schools & instruction and educational support services",2,611M3,31491.7,34286.2,36653.7,2563,2599,2422,0.755489,0.755891,0.703383
"New Mexico","state",04000US35,"Offices of physicians",2,6211,65576.7,66789.3,70208.8,6931,7679,7730,0.738192,0.809949,0.814138
"New Mexico","state",04000US35,"Offices of dentists",2,6212,59197.6,57571,55362.9,4505,4940,5370,0.912238,0.979987,1.06723
"New Mexico","state",04000US35,"Offices of chiropractors",2,62131,41063.9,36735,61266.3,616,615,777,0.858822,0.855151,1.06869
"New Mexico","state",04000US35,"Offices of optometrists",2,62132,41338,37912.5,63970.2,860,870,936,1.22884,1.21159,1.29676
"New Mexico","state",04000US35,"Offices of other health practitioners",2,6213ZM,49104.6,48146.4,48937.4,1660,1820,1852,1.61328,1.63738,1.56231
"New Mexico","state",04000US35,"Outpatient care centers",2,6214,43440.7,41826,44057.5,9488,10131,10668,1.20036,1.23736,1.25171
